topo_id,map_name,scale,extent,date_on_map,content_year,imprint_year,aerial_photo_year,photo_revision_year,field_check_year,edit_year,photo_inspection_year,survey_year,woodland_tint,scanner_resolution,datum,projection,west,south,east,north,in_tier1,size_bytes,rights,geotiff_url,metadata_url,sciencebase_url,source_id
CA_Robbs_Peak_294757_1950_24000,Robbs Peak,24000,7.5 x 7.5 minute,1950,1950,1958,1948,,1950,,,,Y,600 PPI,NAD27,Polyconic,-120.5,38.875,-120.375,39.0,false,12787715,public_domain,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/CA/CA_Robbs%20Peak_294757_1950_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/CA/24000/CA_Robbs_Peak_294757_1950_24000_geo.xml,https://www.sciencebase.gov/catalog/item/5a8a33cde4b00f54eb3d7e7d,5a8a33cde4b00f54eb3d7e7d
CA_Robbs_Peak_294758_1950_24000,Robbs Peak,24000,7.5 x 7.5 minute,1950,1950,1952,1948,,1950,,,,Y,600 PPI,NAD27,Polyconic,-120.5,38.875,-120.375,39.0,false,11286192,public_domain,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/CA/CA_Robbs%20Peak_294758_1950_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/CA/24000/CA_Robbs_Peak_294758_1950_24000_geo.xml,https://www.sciencebase.gov/catalog/item/5a8a33cde4b00f54eb3d7e83,5a8a33cde4b00f54eb3d7e83
CA_Robbs_Peak_294759_1950_24000,Robbs Peak,24000,7.5 x 7.5 minute,1950,1950,1964,1948,,1950,,,,Y,600 PPI,NAD27,Polyconic,-120.5,38.875,-120.375,39.0,false,11425901,public_domain,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/CA/CA_Robbs%20Peak_294759_1950_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/CA/24000/CA_Robbs_Peak_294759_1950_24000_geo.xml,https://www.sciencebase.gov/catalog/item/5a8a33cde4b00f54eb3d7e89,5a8a33cde4b00f54eb3d7e89
CA_Robbs_Peak_294760_1950_24000,Robbs Peak,24000,7.5 x 7.5 minute,1950,1973,1975,1973,1973,1950,,,,Y,600 PPI,NAD27,Polyconic,-120.5,38.875,-120.375,39.0,false,12854151,public_domain,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/CA/CA_Robbs%20Peak_294760_1950_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/CA/24000/CA_Robbs_Peak_294760_1950_24000_geo.xml,https://www.sciencebase.gov/catalog/item/5a8a33cde4b00f54eb3d7e8e,5a8a33cde4b00f54eb3d7e8e
CA_Rocklin_294771_1954_24000,Rocklin,24000,7.5 x 7.5 minute,1954,1954,1955,1952,,1954,,,,Y,600 PPI,NAD27,Polyconic,-121.25,38.75,-121.125,38.875,false,10686071,public_domain,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/CA/CA_Rocklin_294771_1954_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/CA/24000/CA_Rocklin_294771_1954_24000_geo.xml,https://www.sciencebase.gov/catalog/item/5a8a33d6e4b00f54eb3d7fb1,5a8a33d6e4b00f54eb3d7fb1
CA_Rocklin_294772_1954_24000,Rocklin,24000,7.5 x 7.5 minute,1954,1954,1961,1952,,1954,,,,Y,600 PPI,NAD27,Polyconic,-121.25,38.75,-121.125,38.875,false,11650152,public_domain,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/CA/CA_Rocklin_294772_1954_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/CA/24000/CA_Rocklin_294772_1954_24000_geo.xml,https://www.sciencebase.gov/catalog/item/5a8a33d6e4b00f54eb3d7fb8,5a8a33d6e4b00f54eb3d7fb8
CA_Rocklin_101920_1967_24000,Rocklin,24000,7.5 x 7.5 minute,1967,1981,1981,1978,1981,,1981,,,Y,600 PPI,NAD27,Polyconic,-121.25,38.75,-121.125,38.875,false,11821003,public_domain,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/CA/CA_Rocklin_101920_1967_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/CA/24000/CA_Rocklin_101920_1967_24000_geo.xml,https://www.sciencebase.gov/catalog/item/5a8a33d6e4b00f54eb3d7fa9,5a8a33d6e4b00f54eb3d7fa9
CA_Rocklin_294773_1967_24000,Rocklin,24000,7.5 x 7.5 minute,1967,1967,1968,1966,,1967,,,,Y,600 PPI,NAD27,Polyconic,-121.25,38.75,-121.125,38.875,false,10911855,public_domain,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/CA/CA_Rocklin_294773_1967_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/CA/24000/CA_Rocklin_294773_1967_24000_geo.xml,https://www.sciencebase.gov/catalog/item/5a8a33d6e4b00f54eb3d7fbf,5a8a33d6e4b00f54eb3d7fbf
CA_Rocklin_294774_1967_24000,Rocklin,24000,7.5 x 7.5 minute,1967,1981,1981,1978,1981,1967,1981,,,Y,600 PPI,NAD27,Polyconic,-121.25,38.75,-121.125,38.875,false,11608883,public_domain,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/CA/CA_Rocklin_294774_1967_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/CA/24000/CA_Rocklin_294774_1967_24000_geo.xml,https://www.sciencebase.gov/catalog/item/5a8a33d7e4b00f54eb3d7fc7,5a8a33d7e4b00f54eb3d7fc7
CA_Roseville_294820_1953_24000,Roseville,24000,7.5 x 7.5 minute,1953,1953,1955,1949,,1953,,,,Y,600 PPI,NAD27,Polyconic,-121.375,38.75,-121.25,38.875,false,9962463,public_domain,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/CA/CA_Roseville_294820_1953_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/CA/24000/CA_Roseville_294820_1953_24000_geo.xml,https://www.sciencebase.gov/catalog/item/5a8a33e4e4b00f54eb3d8197,5a8a33e4e4b00f54eb3d8197
CA_Roseville_294821_1953_24000,Roseville,24000,7.5 x 7.5 minute,1953,1953,1962,1949,,1953,,,1908,Y,600 PPI,NAD27,Polyconic,-121.375,38.75,-121.25,38.875,false,9467844,public_domain,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/CA/CA_Roseville_294821_1953_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/CA/24000/CA_Roseville_294821_1953_24000_geo.xml,https://www.sciencebase.gov/catalog/item/5a8a33e4e4b00f54eb3d819d,5a8a33e4e4b00f54eb3d819d
CA_Roseville_294822_1967_24000,Roseville,24000,7.5 x 7.5 minute,1967,1967,1968,1966,,1967,,,1908,Y,600 PPI,NAD27,Polyconic,-121.375,38.75,-121.25,38.875,false,10098400,public_domain,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/CA/CA_Roseville_294822_1967_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/CA/24000/CA_Roseville_294822_1967_24000_geo.xml,https://www.sciencebase.gov/catalog/item/5a8a33e4e4b00f54eb3d81a3,5a8a33e4e4b00f54eb3d81a3
CA_Roseville_294823_1967_24000,Roseville,24000,7.5 x 7.5 minute,1967,1975,1977,1975,1975,1967,,,1908,Y,600 PPI,NAD27,Polyconic,-121.375,38.75,-121.25,38.875,false,9445703,public_domain,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/CA/CA_Roseville_294823_1967_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/CA/24000/CA_Roseville_294823_1967_24000_geo.xml,https://www.sciencebase.gov/catalog/item/5a8a33e4e4b00f54eb3d81a8,5a8a33e4e4b00f54eb3d81a8
CA_Roseville_294824_1967_24000,Roseville,24000,7.5 x 7.5 minute,1967,1981,1981,1978,1981,1967,1981,,1908,Y,600 PPI,NAD27,Polyconic,-121.375,38.75,-121.25,38.875,false,10889983,public_domain,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/CA/CA_Roseville_294824_1967_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/CA/24000/CA_Roseville_294824_1967_24000_geo.xml,https://www.sciencebase.gov/catalog/item/5a8a33e4e4b00f54eb3d81ae,5a8a33e4e4b00f54eb3d81ae
CA_Roseville_101931_1992_24000,Roseville,24000,7.5 x 7.5 minute,1992,1992,1997,1992,,,,,,Y,600 PPI,NAD83,Universal Transverse Mercator,-121.375,38.75,-121.25,38.875,false,11370089,public_domain,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/CA/CA_Roseville_101931_1992_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/CA/24000/CA_Roseville_101931_1992_24000_geo.xml,https://www.sciencebase.gov/catalog/item/5a8a33e4e4b00f54eb3d8192,5a8a33e4e4b00f54eb3d8192
CA_Rough_And_Ready_294827_1949_24000,Rough And Ready,24000,7.5 x 7.5 minute,1949,1949,1955,1947,,1949,,,,Y,600 PPI,NAD27,Polyconic,-121.25,39.125,-121.125,39.25,false,12403180,public_domain,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/CA/CA_Rough%20And%20Ready_294827_1949_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/CA/24000/CA_Rough_And_Ready_294827_1949_24000_geo.xml,https://www.sciencebase.gov/catalog/item/5a8a33e5e4b00f54eb3d81c2,5a8a33e5e4b00f54eb3d81c2
CA_Rough_And_Ready_294828_1949_24000,Rough And Ready,24000,7.5 x 7.5 minute,1949,1949,1973,1947,,1949,,,,Y,600 PPI,NAD27,Polyconic,-121.25,39.125,-121.125,39.25,false,11326271,public_domain,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/CA/CA_Rough%20And%20Ready_294828_1949_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/CA/24000/CA_Rough_And_Ready_294828_1949_24000_geo.xml,https://www.sciencebase.gov/catalog/item/5a8a33e5e4b00f54eb3d81c8,5a8a33e5e4b00f54eb3d81c8
CA_Rough_And_Ready_294830_1949_24000,Rough And Ready,24000,7.5 x 7.5 minute,1949,1973,1977,1973,1973,1949,,,,Y,600 PPI,NAD27,Polyconic,-121.25,39.125,-121.125,39.25,false,10989282,public_domain,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/CA/CA_Rough%20And%20Ready_294830_1949_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/CA/24000/CA_Rough_And_Ready_294830_1949_24000_geo.xml,https://www.sciencebase.gov/catalog/item/5a8a33e5e4b00f54eb3d81d4,5a8a33e5e4b00f54eb3d81d4
CA_Rough_And_Ready_294829_1950_24000,Rough And Ready,24000,7.5 x 7.5 minute,1950,1950,,1947,,1949,,,,Y,600 PPI,NAD27,Polyconic,-121.25,39.125,-121.125,39.25,false,11303155,public_domain,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/CA/CA_Rough%20And%20Ready_294829_1950_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/CA/24000/CA_Rough_And_Ready_294829_1950_24000_geo.xml,https://www.sciencebase.gov/catalog/item/5a8a33e5e4b00f54eb3d81cf,5a8a33e5e4b00f54eb3d81cf
CA_Rough_And_Ready_294825_1995_24000,Rough And Ready,24000,7.5 x 7.5 minute,1995,1995,1995,1987,,1989,1995,,,Y,600 PPI,NAD27,Lambert Conformal Conic,-121.25,39.125,-121.125,39.25,false,11871259,public_domain,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/CA/CA_Rough%20And%20Ready_294825_1995_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/CA/24000/CA_Rough_And_Ready_294825_1995_24000_geo.xml,https://www.sciencebase.gov/catalog/item/5a8a33e4e4b00f54eb3d81bb,5a8a33e4e4b00f54eb3d81bb
CA_Rough_And_Ready_101932_1998_24000,Rough And Ready,24000,7.5 x 7.5 minute,1998,1998,2002,1987,,,,1998,,Y,600 PPI,NAD27,Transverse Mercator,-121.25,39.125,-121.125,39.25,false,13408004,public_domain,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/CA/CA_Rough%20And%20Ready_101932_1998_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/CA/24000/CA_Rough_And_Ready_101932_1998_24000_geo.xml,https://www.sciencebase.gov/catalog/item/5a8a33e4e4b00f54eb3d81b5,5a8a33e4e4b00f54eb3d81b5
CA_Royal_Gorge_294842_1953_24000,Royal Gorge,24000,7.5 x 7.5 minute,1953,1953,1955,1948,,1953,,,,Y,600 PPI,NAD27,Polyconic,-120.5,39.125,-120.375,39.25,false,11859670,public_domain,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/CA/CA_Royal%20Gorge_294842_1953_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/CA/24000/CA_Royal_Gorge_294842_1953_24000_geo.xml,https://www.sciencebase.gov/catalog/item/5a8a33e7e4b00f54eb3d8225,5a8a33e7e4b00f54eb3d8225
CA_Royal_Gorge_294843_1953_24000,Royal Gorge,24000,7.5 x 7.5 minute,1953,1953,1963,1948,,1953,,,,Y,600 PPI,NAD27,Polyconic,-120.5,39.125,-120.375,39.25,false,11116530,public_domain,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/CA/CA_Royal%20Gorge_294843_1953_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/CA/24000/CA_Royal_Gorge_294843_1953_24000_geo.xml,https://www.sciencebase.gov/catalog/item/5a8a33e7e4b00f54eb3d822c,5a8a33e7e4b00f54eb3d822c
CA_Royal_Gorge_294844_1953_24000,Royal Gorge,24000,7.5 x 7.5 minute,1953,1973,1976,1973,1973,1953,,,,Y,600 PPI,NAD27,Polyconic,-120.5,39.125,-120.375,39.25,false,11267904,public_domain,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/CA/CA_Royal%20Gorge_294844_1953_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/CA/24000/CA_Royal_Gorge_294844_1953_24000_geo.xml,https://www.sciencebase.gov/catalog/item/5a8a33e7e4b00f54eb3d8236,5a8a33e7e4b00f54eb3d8236
CA_Royal_Gorge_294845_1953_24000,Royal Gorge,24000,7.5 x 7.5 minute,1953,1979,1980,1976,1979,1953,1979,,,Y,600 PPI,NAD27,Polyconic,-120.5,39.125,-120.375,39.25,false,11307357,public_domain,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/CA/CA_Royal%20Gorge_294845_1953_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/CA/24000/CA_Royal_Gorge_294845_1953_24000_geo.xml,https://www.sciencebase.gov/catalog/item/5a8a33e7e4b00f54eb3d823f,5a8a33e7e4b00f54eb3d823f
CA_Royal_Gorge_101936_2000_24000,Royal Gorge,24000,7.5 x 7.5 minute,2000,2000,2003,1998,,,2000,,,Y,600 PPI,NAD27,Lambert Conformal Conic,-120.5,39.125,-120.375,39.25,false,14709652,public_domain,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/CA/CA_Royal%20Gorge_101936_2000_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/CA/24000/CA_Royal_Gorge_101936_2000_24000_geo.xml,https://www.sciencebase.gov/catalog/item/5a8a33e7e4b00f54eb3d821e,5a8a33e7e4b00f54eb3d821e
CA_Sheridan_295182_1953_24000,Sheridan,24000,7.5 x 7.5 minute,1953,1973,1991,1949,1973,,,1978,1953,Y,600 PPI,NAD27,Polyconic,-121.5,38.875,-121.375,39.0,false,5908139,public_domain,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/CA/CA_Sheridan_295182_1953_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/CA/24000/CA_Sheridan_295182_1953_24000_geo.xml,https://www.sciencebase.gov/catalog/item/5a8a34b3e4b00f54eb3d9f20,5a8a34b3e4b00f54eb3d9f20
CA_Sheridan_300451_1953_24000,Sheridan,24000,7.5 x 7.5 minute,1953,1953,1954,1949,,,,,1953,Y,600 PPI,NAD27,Polyconic,-121.5,38.875,-121.375,39.0,false,6215097,public_domain,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/CA/CA_Sheridan_300451_1953_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/CA/24000/CA_Sheridan_300451_1953_24000_geo.xml,https://www.sciencebase.gov/catalog/item/5a8a34b3e4b00f54eb3d9f28,5a8a34b3e4b00f54eb3d9f28
CA_Sheridan_300452_1953_24000,Sheridan,24000,7.5 x 7.5 minute,1953,1953,1964,1949,,,,,1953,Y,600 PPI,NAD27,Polyconic,-121.5,38.875,-121.375,39.0,false,6095676,public_domain,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/CA/CA_Sheridan_300452_1953_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/CA/24000/CA_Sheridan_300452_1953_24000_geo.xml,https://www.sciencebase.gov/catalog/item/5a8a34b3e4b00f54eb3d9f2c,5a8a34b3e4b00f54eb3d9f2c
CA_Sheridan_300453_1953_24000,Sheridan,24000,7.5 x 7.5 minute,1953,1973,1976,1949,1973,,,,1953,Y,600 PPI,NAD27,Polyconic,-121.5,38.875,-121.375,39.0,false,5499914,public_domain,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/CA/CA_Sheridan_300453_1953_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/CA/24000/CA_Sheridan_300453_1953_24000_geo.xml,https://www.sciencebase.gov/catalog/item/5a8a34b4e4b00f54eb3d9f30,5a8a34b4e4b00f54eb3d9f30
CA_Sheridan_295183_1992_24000,Sheridan,24000,7.5 x 7.5 minute,1992,1992,1997,1992,,,,,,Y,600 PPI,NAD83,Universal Transverse Mercator,-121.5,38.875,-121.375,39.0,false,6507601,public_domain,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/CA/CA_Sheridan_295183_1992_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/CA/24000/CA_Sheridan_295183_1992_24000_geo.xml,https://www.sciencebase.gov/catalog/item/5a8a34b3e4b00f54eb3d9f24,5a8a34b3e4b00f54eb3d9f24
CA_Sierra_City_300478_1981_24000,Sierra City,24000,7.5 x 7.5 minute,1981,1981,1982,1974,,1975,1981,,,Y,600 PPI,NAD27,Lambert Conformal Conic,-120.75,39.5,-120.625,39.625,false,10835185,public_domain,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/CA/CA_Sierra%20City_300478_1981_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/CA/24000/CA_Sierra_City_300478_1981_24000_geo.xml,https://www.sciencebase.gov/catalog/item/5a8a34b9e4b00f54eb3da05c,5a8a34b9e4b00f54eb3da05c
CA_Sierra_City_300479_1981_24000,Sierra City,24000,7.5 x 7.5 minute,1981,1981,1984,1974,,1975,1981,,,Y,600 PPI,NAD27,Lambert Conformal Conic,-120.75,39.5,-120.625,39.625,false,11845135,public_domain,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/CA/CA_Sierra%20City_300479_1981_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/CA/24000/CA_Sierra_City_300479_1981_24000_geo.xml,https://www.sciencebase.gov/catalog/item/5a8a34b9e4b00f54eb3da060,5a8a34b9e4b00f54eb3da060
CA_Sierra_City_295198_2000_24000,Sierra City,24000,7.5 x 7.5 minute,2000,2000,2003,1998,,,,,,Y,600 PPI,NAD27,Lambert Conformal Conic,-120.75,39.5,-120.625,39.625,false,14186380,public_domain,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/CA/CA_Sierra%20City_295198_2000_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/CA/24000/CA_Sierra_City_295198_2000_24000_geo.xml,https://www.sciencebase.gov/catalog/item/5a8a34b9e4b00f54eb3da053,5a8a34b9e4b00f54eb3da053
CA_Smartville_300544_1949_24000,Smartville,24000,7.5 x 7.5 minute,1949,1949,1956,1947,,1949,,,,Y,600 PPI,NAD27,Polyconic,-121.375,39.125,-121.25,39.25,false,12125594,public_domain,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/CA/CA_Smartville_300544_1949_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/CA/24000/CA_Smartville_300544_1949_24000_geo.xml,https://www.sciencebase.gov/catalog/item/5a8a34dae4b00f54eb3da3e7,5a8a34dae4b00f54eb3da3e7
CA_Smartville_300545_1951_24000,Smartville,24000,7.5 x 7.5 minute,1951,1951,,1947,,1949,,,,Y,600 PPI,NAD27,Polyconic,-121.375,39.125,-121.25,39.25,false,11953043,public_domain,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/CA/CA_Smartville_300545_1951_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/CA/24000/CA_Smartville_300545_1951_24000_geo.xml,https://www.sciencebase.gov/catalog/item/5a8a34e1e4b00f54eb3da424,5a8a34e1e4b00f54eb3da424
CA_Smartville_300546_1951_24000,Smartville,24000,7.5 x 7.5 minute,1951,1973,1976,1973,1973,1949,,,,Y,600 PPI,NAD27,Polyconic,-121.375,39.125,-121.25,39.25,false,10515253,public_domain,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/CA/CA_Smartville_300546_1951_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/CA/24000/CA_Smartville_300546_1951_24000_geo.xml,https://www.sciencebase.gov/catalog/item/5a8a34e1e4b00f54eb3da429,5a8a34e1e4b00f54eb3da429
CA_Smartville_295233_1995_24000,Smartville,24000,7.5 x 7.5 minute,1995,1995,1995,1987,,1989,1995,,,Y,600 PPI,NAD27,Lambert Conformal Conic,-121.375,39.125,-121.25,39.25,false,11834138,public_domain,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/CA/CA_Smartville_295233_1995_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/CA/24000/CA_Smartville_295233_1995_24000_geo.xml,https://www.sciencebase.gov/catalog/item/5a8a34dae4b00f54eb3da3d8,5a8a34dae4b00f54eb3da3d8
CA_Smartville_295234_1995_24000,Smartville,24000,7.5 x 7.5 minute,1995,1995,1995,1987,,1989,1995,,,Y,600 PPI,NAD27,Lambert Conformal Conic,-121.375,39.125,-121.25,39.25,false,11438055,public_domain,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/CA/CA_Smartville_295234_1995_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/CA/24000/CA_Smartville_295234_1995_24000_geo.xml,https://www.sciencebase.gov/catalog/item/5a8a34dae4b00f54eb3da3df,5a8a34dae4b00f54eb3da3df
CA_Soda_Springs_295250_1955_24000,Soda Springs,24000,7.5 x 7.5 minute,1955,1979,1985,1976,1979,1955,1979,,,Y,600 PPI,NAD27,Polyconic,-120.5,39.25,-120.375,39.375,false,11108671,public_domain,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/CA/CA_Soda%20Springs_295250_1955_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/CA/24000/CA_Soda_Springs_295250_1955_24000_geo.xml,https://www.sciencebase.gov/catalog/item/5a8a34e8e4b00f54eb3da56d,5a8a34e8e4b00f54eb3da56d
CA_Soda_Springs_300566_1955_24000,Soda Springs,24000,7.5 x 7.5 minute,1955,1955,1962,1953,,1955,,,,Y,600 PPI,NAD27,Polyconic,-120.5,39.25,-120.375,39.375,false,9666745,public_domain,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/CA/CA_Soda%20Springs_300566_1955_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/CA/24000/CA_Soda_Springs_300566_1955_24000_geo.xml,https://www.sciencebase.gov/catalog/item/5a8a34e8e4b00f54eb3da57c,5a8a34e8e4b00f54eb3da57c
CA_Soda_Springs_300567_1955_24000,Soda Springs,24000,7.5 x 7.5 minute,1955,1955,1957,1953,,1955,,,,Y,600 PPI,NAD27,Polyconic,-120.5,39.25,-120.375,39.375,false,9612622,public_domain,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/CA/CA_Soda%20Springs_300567_1955_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/CA/24000/CA_Soda_Springs_300567_1955_24000_geo.xml,https://www.sciencebase.gov/catalog/item/5a8a34e8e4b00f54eb3da584,5a8a34e8e4b00f54eb3da584
